date,000300.SH,000905.SH,000852.SH,399006.SZ,399102.SZ
2020/3/24,3625.1146,5096.0408,5517.2552,1876.9102,2189.3269
2020/3/25,3722.5181,5217.4237,5646.6252,1937.8546,2251.8585
2020/3/26,3698.0472,5166.1091,5595.4333,1927.2753,2233.327
2020/3/27,3710.0605,5137.3371,5553.6122,1903.881,2206.7105
2020/3/30,3674.1108,5027.4856,5415.4107,1860.4845,2145.0827
2020/3/31,3686.1551,5041.4534,5427.1324,1871.9174,2148.9524
2020/4/1,3675.0758,5019.2187,5403.303,1864.8002,2143.4597
2020/4/2,3734.5306,5147.2019,5538.604,1916.9506,2211.1317
2020/4/3,3713.2183,5107.0393,5507.1187,1906.6747,2195.9508
2020/4/7,3798.0214,5267.073,5695.1689,1969.7818,2272.495
2020/4/8,3780.3445,5271.7961,5718.1282,1964.7573,2274.6177
2020/4/9,3792.8105,5322.4614,5789.2646,1997.1361,2305.0823
2020/4/10,3769.1782,5208.5102,5637.5316,1949.8848,2239.9688
2020/4/13,3753.2566,5169.1757,5578.856,1923.0814,2206.3782
2020/4/14,3825.6991,5288.593,5692.0009,1985.426,2267.7454
2020/4/15,3797.3623,5268.7497,5657.9482,1977.5145,2259.0901
2020/4/16,3802.3806,5316.9707,5700.9604,2008.3881,2289.6848
2020/4/17,3839.4871,5318.4547,5710.0533,2020.7696,2298.5329
2020/4/20,3853.4551,5381.7857,5803.4021,2043.437,2328.9981
2020/4/21,3808.0474,5343.8806,5773.0079,2023.9423,2311.9596
2020/4/22,3839.3834,5387.6233,5826.5596,2043.1705,2333.4693
2020/4/23,3829.7525,5357.7904,5789.4817,2029.5244,2311.3019
2020/4/24,3796.9721,5273.5474,5675.5096,2003.7478,2269.6208
2020/4/27,3822.769,5265.7248,5645.6565,2018.6659,2269.8643
2020/4/28,3849.1465,5227.846,5561.1976,2030.7242,2254.1857
2020/4/29,3867.032,5226.8116,5547.6279,2030.4769,2253.6651
2020/4/30,3912.5772,5353.8595,5678.1658,2069.4321,2307.3739
2020/5/6,3936.2539,5451.3159,5802.4187,2110.2665,2357.8701
2020/5/7,3924.8946,5445.7519,5795.872,2106.8418,2351.3359
2020/5/8,3963.6217,5507.6965,5862.7665,2125.2433,2379.4886
2020/5/11,3960.1803,5496.192,5851.8037,2102.8251,2365.8305
2020/5/12,3960.2378,5512.464,5869.5065,2124.15,2379.7712
2020/5/13,3968.2529,5536.2802,5917.0268,2140.6809,2396.9698
2020/5/14,3925.2177,5487.107,5863.2364,2117.6473,2376.1805
2020/5/15,3912.8159,5507.9336,5889.9767,2124.3107,2386.1596
2020/5/18,3922.9117,5478.8218,5860.0427,2114.8582,2363.0677
2020/5/19,3956.2495,5547.8759,5936.5992,2144.1207,2401.8813
2020/5/20,3935.222,5489.7024,5865.8412,2118.1192,2372.9926
2020/5/21,3913.7949,5426.1745,5791.6402,2099.4317,2342.9593
2020/5/22,3824.064,5328.2268,5683.9962,2046.5956,2288.8669
2020/5/25,3829.3245,5316.6036,5671.9722,2052.3022,2289.3812
2020/5/26,3872.7701,5420.2126,5808.5486,2112.9733,2354.3471
2020/5/27,3845.6135,5369.4992,5772.0836,2071.4735,2321.1597
2020/5/28,3856.6324,5361.167,5758.9271,2054.964,2307.8037
2020/5/29,3867.0232,5406.3403,5816.4003,2086.6658,2335.7284
2020/6/1,3971.3402,5569.48,5993.7853,2158.2231,2420.0303
2020/6/2,3983.5677,5566.4438,6002.8363,2145.2857,2418.9759
2020/6/3,3983.6477,5572.3125,5994.6378,2143.1169,2422.0573
2020/6/4,3982.1851,5576.7535,6006.7648,2151.3849,2430.1129
2020/6/5,4001.2509,5585.4231,6015.3274,2166.3751,2445.9025
2020/6/8,4021.9549,5575.3036,6001.4315,2153.5642,2434.7382
2020/6/9,4047.0293,5610.3774,6042.3353,2181.5887,2460.5293
2020/6/10,4039.7051,5615.2417,6049.322,2201.9882,2473.6231
2020/6/11,3995.8846,5589.1019,6027.4085,2195.6376,2474.7711
2020/6/12,4003.0829,5591.4871,6031.1709,2206.7641,2488.958
2020/6/15,3954.9883,5590.6435,6028.9556,2219.5495,2494.5811
2020/6/16,4014.5702,5695.3007,6151.6855,2260.4575,2544.7937
2020/6/17,4017.5941,5735.4183,6178.1413,2263.9606,2551.785
2020/6/18,4044.3842,5734.403,6149.2892,2266.0319,2549.6571
2020/6/19,4098.7095,5787.1482,6187.1082,2319.4494,2589.7073
2020/6/22,4102.0459,5784.0269,6228.0162,2342.8804,2614.3603
2020/6/23,4121.7944,5804.343,6238.8971,2382.0473,2639.5852
2020/6/24,4138.9895,5789.0893,6227.5693,2382.4734,2639.5392
2020/6/29,4109.7164,5762.4378,6211.3813,2372.5363,2628.4812
2020/6/30,4163.9637,5864.4164,6319.5558,2438.1967,2692.2011
2020/7/1,4247.7835,5881.8875,6339.3685,2419.6294,2680.7601
2020/7/2,4335.8445,5975.2794,6413.952,2424.3934,2696.6241
2020/7/3,4419.5955,6051.5099,6478.3539,2462.5624,2730.7351
2020/7/6,4670.0949,6299.8551,6725.9962,2529.487,2814.2307
2020/7/7,4698.1264,6380.0276,6817.865,2591.2634,2880.2313
2020/7/8,4774.0042,6535.4151,6973.9967,2651.9694,2950.489
2020/7/9,4840.7712,6693.7452,7182.1769,2757.6534,3053.6133
2020/7/10,4753.1333,6676.4373,7150.4243,2778.4567,3066.4489
2020/7/13,4852.9612,6899.5175,7403.0857,2889.4265,3181.4829
2020/7/14,4806.6902,6807.727,7344.9876,2858.6719,3145.4152
2020/7/15,4744.4687,6638.8384,7131.4636,2813.0607,3071.123
2020/7/16,4516.2532,6319.9981,6758.1403,2646.2604,2898.6283
2020/7/17,4544.7007,6344.5912,6772.5322,2662.4024,2913.3216
2020/7/20,4680.3046,6526.8325,7003.6672,2697.3006,2971.2609
2020/7/21,4691.0425,6563.3239,7058.7908,2736.5118,3005.3359
2020/7/22,4714.4454,6620.6893,7125.5686,2769.028,3042.3313
2020/7/23,4712.4357,6620.0859,7119.6711,2799.6735,3057.9727
2020/7/24,4505.5906,6283.9831,6784.6347,2627.8426,2885.318
2020/7/27,4528.45,6298.7351,6786.529,2631.7619,2889.5072
2020/7/28,4568.2576,6359.6637,6857.9427,2666.5213,2927.2741
2020/7/29,4679.008,6530.2712,7060.5347,2767.4018,3032.7216
2020/7/30,4656.1506,6511.436,7048.9813,2743.6336,3009.667
2020/7/31,4695.0462,6579.6696,7141.592,2795.3998,3065.1786
2020/8/3,4771.3108,6739.8085,7373.3412,2868.8821,3157.7093
2020/8/4,4775.8024,6697.7071,7326.1893,2832.8447,3122.1844
2020/8/5,4777.1089,6772.8422,7427.1891,2860.2415,3154.8131
2020/8/6,4762.7642,6770.3016,7432.7659,2814.3737,3124.3931
2020/8/7,4707.9262,6688.8822,7339.8113,2749.9533,3059.8717
2020/8/10,4724.8697,6725.2956,7358.862,2735.2561,3055.7467
2020/8/11,4681.7837,6600.8472,7213.4452,2688.7004,2997.9699
2020/8/12,4647.6446,6528.3999,7092.355,2635.5022,2948.7577
2020/8/13,4635.7126,6552.6567,7113.9297,2622.6405,2940.6844
2020/8/14,4704.6288,6623.5633,7183.9582,2668.7124,2982.9611
2020/8/17,4815.2261,6744.5468,7339.6933,2696.3924,3030.6695
2020/8/18,4812.7564,6789.3979,7410.2411,2701.0606,3040.5553
2020/8/19,4740.6784,6666.274,7256.1312,2612.8354,2950.4533
2020/8/20,4679.1544,6593.785,7151.261,2587.8614,2922.7577
2020/8/21,4718.8431,6643.9444,7194.274,2632.452,2962.168
2020/8/24,4755.8491,6688.9647,7253.6399,2684.6293,3028.8594
2020/8/25,4761.9507,6652.5478,7213.6824,2701.6042,3068.5952
2020/8/26,4706.1302,6525.8786,7037.9776,2644.144,3001.6644
2020/8/27,4731.3451,6578.7912,7113.8036,2689.1705,3068.0452
2020/8/28,4844.2652,6691.2096,7204.7816,2757.8387,3119.6386
2020/8/31,4816.2153,6668.4331,7224.0458,2728.3134,3101.138
2020/9/1,4842.1223,6710.4599,7258.8872,2750.4235,3139.0046
2020/9/2,4843.887,6717.5579,7272.6243,2771.8503,3190.1919
2020/9/3,4817.0952,6662.2515,7189.8606,2746.9528,3160.5504
2020/9/4,4770.219,6618.5762,7182.1053,2732.1546,3172.0948
2020/9/7,4669.3677,6478.8124,7057.1942,2641.2016,3121.3863
2020/9/8,4694.3894,6525.098,7103.0863,2650.629,3158.7061
2020/9/9,4584.5887,6349.2234,6877.602,2523.3957,3009.8606
2020/9/10,4581.9775,6235.5687,6633.8901,2483.0316,2868.6276
2020/9/11,4627.2826,6311.967,6742.0594,2536.6181,2936.4345
2020/9/14,4651.0507,6351.2422,6848.3586,2572.6012,3027.3769
2020/9/15,4688.4826,6387.8805,6881.5858,2595.1539,3037.7591
2020/9/16,4657.3584,6353.836,6812.9115,2554.7996,2995.4952
2020/9/17,4632.7142,6367.0206,6825.1524,2557.3211,3007.7799
2020/9/18,4737.0887,6469.4692,6929.7672,2596.0818,3038.7903
2020/9/21,4691.4281,6445.9649,6927.1898,2569.2194,3020.8773
2020/9/22,4635.7608,6358.652,6815.777,2555.5441,2987.8724
2020/9/23,4652.3273,6392.0329,6862.9655,2599.8846,3038.9891
2020/9/24,4563.0657,6244.6389,6675.1518,2535.8685,2944.2134
2020/9/25,4570.0216,6236.8904,6634.3886,2540.4261,2935.7193
2020/9/28,4581.9085,6178.4693,6550.3689,2521.246,2898.8476
2020/9/29,4591.7993,6228.7708,6621.0317,2563.3794,2941.9107
2020/9/30,4587.3953,6192.5045,6617.1587,2574.7583,2952.2413
2020/10/9,4681.1412,6357.9711,6822.3647,2672.9344,3070.7544
2020/10/12,4823.1578,6541.176,7036.2753,2777.388,3203.2015
2020/10/13,4839.201,6551.3987,7053.8711,2784.7166,3223.8617
2020/10/14,4807.1021,6508.3743,6988.6091,2764.2438,3202.7153
2020/10/15,4798.7361,6460.0408,6926.8462,2737.9628,3165.5412
2020/10/16,4791.676,6428.6822,6906.3883,2724.4966,3159.8481
2020/10/19,4755.4879,6358.3213,6858.3558,2689.669,3135.7615
2020/10/20,4793.4672,6423.1128,6923.3842,2740.583,3195.5445
2020/10/21,4792.8284,6350.0127,6815.0928,2700.5327,3140.2363
2020/10/22,4777.9845,6317.1438,6771.8073,2673.585,3123.4215
2020/10/23,4718.4881,6213.2626,6641.3292,2600.8426,3045.8117
2020/10/26,4691.2359,6214.3779,6648.521,2617.7427,3075.7742
2020/10/27,4699.2792,6221.3414,6682.5376,2650.7637,3101.6317
2020/10/28,4737.2718,6245.9986,6685.429,2670.4815,3119.7782
2020/10/29,4772.9198,6255.1933,6674.7417,2699.9229,3126.9045
2020/10/30,4695.3338,6111.4803,6511.1579,2655.8646,3045.0294
2020/11/2,4720.8313,6143.1157,6513.7878,2708.3878,3089.7839
2020/11/3,4777.5608,6241.7676,6647.575,2744.3137,3142.4049
2020/11/4,4813.6564,6234.158,6632.6822,2750.5536,3139.1489
2020/11/5,4885.1118,6351.9789,6754.9495,2787.878,3190.2608
2020/11/6,4885.7178,6301.2477,6688.6623,2733.0715,3123.7026
2020/11/9,4981.3497,6421.6506,6851.9834,2813.9978,3222.8537
2020/11/10,4953.8756,6373.0853,6779.4907,2773.2176,3170.5037
2020/11/11,4904.8981,6294.6055,6663.7308,2681.5244,3071.6748
2020/11/12,4908.463,6315.4938,6676.4219,2700.5098,3080.7811
2020/11/13,4856.8513,6306.97,6686.3913,2706.8134,3084.047
2020/11/16,4904.1716,6387.371,6747.8105,2712.4087,3080.0067
2020/11/17,4894.786,6336.9406,6681.7234,2658.0921,3027.7187
2020/11/18,4891.6716,6341.0136,6682.1248,2620.6722,3007.4651
2020/11/19,4927.9891,6360.5998,6718.4582,2645.161,3035.4473
2020/11/20,4943.2882,6422.9854,6766.0605,2667.0925,3050.1381
2020/11/23,5005.0273,6472.9301,6807.7175,2686.3577,3056.9883
2020/11/24,4974.2855,6475.1881,6807.9974,2674.7983,3049.2335
2020/11/25,4910.7,6350.3667,6691.8739,2615.5311,2991.9262
2020/11/26,4919.5912,6334.3042,6643.1846,2609.3862,2978.2901
2020/11/27,4980.765,6351.6119,6641.7734,2618.9908,2977.5388
2020/11/30,4960.2519,6320.9441,6622.3592,2631.8893,2981.1006
2020/12/1,5067.0983,6426.6155,6713.2303,2698.4431,3044.6846
2020/12/2,5067.1447,6434.9791,6735.712,2682.9718,3037.6436
2020/12/3,5057.0603,6440.8808,6711.8429,2712.5177,3049.4336
2020/12/4,5065.9163,6464.7345,6746.6295,2730.8373,3062.4223
2020/12/7,5022.2351,6424.6823,6733.002,2726.4828,3057.8971
2020/12/8,5009.8786,6423.6513,6734.372,2746.2816,3068.8383
2020/12/9,4942.6986,6307.2207,6602.5166,2697.8256,3008.6297
2020/12/10,4940.5249,6320.0956,6605.1915,2718.5452,3024.7955
2020/12/11,4889.6292,6209.427,6498.2391,2687.7808,2981.6686
2020/12/14,4934.8352,6259.0175,6576.8161,2726.601,3020.7978
2020/12/15,4945.1,6265.5819,6596.503,2758.8546,3042.0662
2020/12/16,4953.867,6235.4352,6543.3624,2760.6399,3014.0208
2020/12/17,5017.4784,6308.9013,6597.8596,2785.6153,3042.8555
2020/12/18,4999.9678,6291.918,6573.4036,2780.7302,3026.9773
2020/12/21,5046.8396,6398.5987,6691.5884,2882.4426,3106.5134
2020/12/22,4964.7727,6250.0606,6549.9694,2811.7493,3030.7529
2020/12/23,5007.1235,6307.604,6601.2429,2842.9704,3061.9916
2020/12/24,5000.0154,6205.2247,6496.3259,2820.7532,3017.7144
2020/12/25,5042.0137,6278.4981,6561.2749,2840.8006,3040.5606
2020/12/28,5064.4147,6244.4818,6519.4714,2842.8101,3015.6772
2020/12/29,5042.9361,6199.8523,6477.2617,2812.9974,2996.037
2020/12/30,5113.7105,6269.2484,6526.8785,2900.5375,3049.2041
2020/12/31,5211.2885,6367.1149,6646.4735,2966.2563,3111.0659
2021/1/4,5267.7181,6482.7868,6798.7644,3078.1113,3196.4851
2021/1/5,5368.5049,6539.7315,6807.4471,3097.977,3210.7123
2021/1/6,5417.6677,6528.1425,6724.9502,3115.0913,3197.3492
2021/1/7,5513.6568,6538.1162,6616.5524,3162.398,3184.3953
2021/1/8,5495.4306,6557.5964,6585.3587,3150.7797,3177.3457
2021/1/11,5441.1583,6455.3987,6475.9548,3092.8608,3114.4882
2021/1/12,5596.3525,6543.2286,6564.7354,3180.3496,3173.2374
2021/1/13,5577.9711,6496.9131,6513.6399,3130.2979,3125.4162
2021/1/14,5470.4563,6439.8854,6506.8268,3089.1774,3104.8442
2021/1/15,5458.0812,6417.5011,6528.461,3089.9447,3121.1892
2021/1/18,5518.5205,6514.4644,6652.0961,3149.2004,3185.2042
2021/1/19,5437.5234,6476.3736,6614.0707,3084.4881,3146.9625
2021/1/20,5476.4336,6535.4185,6671.4485,3204.932,3231.5412
2021/1/21,5564.9693,6622.4959,6745.1085,3283.721,3287.4247
2021/1/22,5569.776,6637.8052,6721.9167,3358.2377,3318.1903
2021/1/25,5625.9232,6645.3137,6657.2723,3355.2401,3293.5504
2021/1/26,5512.9678,6532.961,6534.0973,3258.3553,3217.381
2021/1/27,5528.0034,6557.1608,6537.7538,3281.0305,3231.7083
2021/1/28,5377.1427,6414.3811,6399.1265,3161.8634,3137.4247
2021/1/29,5351.9646,6346.1371,6304.1181,3128.8649,3097.4075
2021/2/1,5417.6484,6393.278,6345.8142,3159.9933,3120.5207
2021/2/2,5501.0915,6454.7853,6417.4609,3228.6976,3164.1053
2021/2/3,5485.2008,6399.3315,6307.3903,3223.7662,3132.1503
2021/2/4,5473.9475,6328.7881,6167.7466,3200.5493,3094.0469
2021/2/5,5483.414,6239.8709,6045.297,3193.7066,3063.5622
2021/2/8,5564.5618,6323.1622,6088.8187,3278.0603,3113.6191
2021/2/9,5686.2502,6457.8814,6254.0114,3334.2422,3175.1473
2021/2/10,5807.7191,6525.1658,6303.3064,3413.8101,3238.6728
2021/2/18,5768.3814,6614.5443,6404.5949,3320.144,3206.4609
2021/2/19,5778.842,6703.4821,6527.6465,3285.5347,3214.8946
2021/2/22,5597.3327,6657.056,6534.5739,3138.6723,3132.5361
2021/2/23,5579.6681,6631.2286,6489.9615,3112.3574,3107.5908
2021/2/24,5437.5683,6536.1861,6437.8367,3007.4559,3049.5371
2021/2/25,5469.5584,6499.1528,6399.3466,2977.1759,3019.3189
2021/2/26,5336.7609,6364.3529,6325.4046,2914.1127,2978.3174
2021/3/1,5418.7837,6488.4388,6495.1565,2994.7508,3060.0769
2021/3/2,5349.6301,6433.3282,6466.6317,2966.8915,3035.9093
2021/3/3,5452.2125,6524.7513,6553.596,2997.7492,3063.1055
2021/3/4,5280.7058,6401.9917,6434.894,2851.8732,2953.402
2021/3/5,5262.7958,6403.4964,6456.2791,2871.9719,2981.9805
2021/3/8,5080.0246,6256.4092,6327.6493,2728.8437,2868.5391
2021/3/9,4970.9994,6108.0027,6126.2831,2633.4496,2769.0599
2021/3/10,5003.6121,6062.2552,6078.2443,2676.7018,2776.6341
2021/3/11,5128.2156,6213.8319,6219.6635,2746.5754,2847.6282
2021/3/12,5146.3786,6222.3802,6220.4779,2756.8127,2847.3222
2021/3/15,5035.5441,6173.8721,6177.7382,2644.0149,2768.4913
2021/3/16,5079.3624,6195.2438,6233.463,2672.1171,2804.6061
2021/3/17,5100.8581,6225.3588,6277.5814,2704.1362,2833.879
2021/3/18,5141.7681,6273.8556,6298.8857,2748.7258,2857.0651
2021/3/19,5007.0907,6206.6023,6250.8147,2671.5179,2805.2033
2021/3/22,5057.152,6305.6919,6359.6002,2698.2613,2842.5121
2021/3/23,5009.2459,6219.1666,6289.0012,2668.0818,2809.0615
2021/3/24,4928.6853,6142.5439,6196.267,2634.6142,2772.7933
2021/3/25,4926.3469,6157.4072,6190.712,2655.9988,2785.2876
2021/3/26,5037.9899,6251.7941,6301.3414,2745.4001,2858.8729
2021/3/29,5046.8773,6254.9426,6326.6093,2733.9632,2849.9651
2021/3/30,5094.7291,6280.359,6301.5848,2771.3221,2858.9375
2021/3/31,5048.3607,6254.0695,6293.3922,2758.5015,2851.8483
2021/4/1,5110.7768,6311.6644,6335.7913,2815.4134,2887.1087
2021/4/2,5161.5569,6326.6059,6361.2515,2852.2293,2919.1868
2021/4/6,5140.3418,6343.0962,6421.4868,2831.5985,2923.7664
2021/4/7,5103.7428,6348.0761,6422.7617,2807.2008,2908.8549
2021/4/8,5112.2086,6356.7526,6404.1284,2826.9895,2911.0664
2021/4/9,5035.3374,6335.2393,6399.5218,2783.3266,2885.8181
2021/4/12,4947.7459,6226.4182,6263.3991,2719.9533,2820.2956
2021/4/13,4939.6438,6209.7801,6231.1394,2742.8524,2831.0366
2021/4/14,4980.6279,6277.2111,6320.0672,2804.4092,2883.4587
2021/4/15,4948.9741,6276.4609,6296.6084,2790.6441,2868.2415
2021/4/16,4966.1811,6339.5906,6368.846,2783.3734,2882.3758
2021/4/19,5087.0165,6425.2606,6477.388,2898.7286,2974.0406
2021/4/20,5083.3654,6428.5411,6457.6294,2896.1076,2966.9237
2021/4/21,5098.7449,6420.2587,6457.7147,2916.9745,2978.2462
2021/4/22,5089.2435,6445.4657,6485.2112,2939.3949,3002.3439
2021/4/23,5135.4534,6462.7558,6453.3025,2994.4882,3026.4405
2021/4/26,5077.2372,6442.6451,6431.0888,2969.4049,3009.3052
2021/4/27,5090.5195,6446.2822,6400.9046,2986.0336,3013.0583
2021/4/28,5119.2421,6489.7441,6437.2467,3050.5848,3051.2745
2021/4/29,5164.1692,6491.9281,6405.1028,3051.4167,3041.3987
2021/4/30,5123.489,6485.7075,6382.1364,3091.3952,3056.9081
2021/5/6,5061.1244,6489.3485,6398.4374,3014.8116,3014.5241
2021/5/7,4996.0527,6444.4429,6320.2529,2910.4109,2932.4294
2021/5/10,4992.422,6475.9938,6338.5735,2921.7215,2946.2259
2021/5/11,5023.0595,6456.0376,6343.8627,2921.3431,2953.4679
2021/5/12,5044.5481,6512.0501,6420.3372,2960.355,2992.8729
2021/5/13,4992.9738,6439.0273,6375.0148,2943.6175,2984.0125
2021/5/14,5110.5901,6525.8036,6462.4764,3033.8056,3058.4704
2021/5/17,5184.9853,6578.1402,6457.2768,3112.7411,3098.0403
2021/5/18,5187.6013,6599.5985,6486.8215,3090.1233,3088.4843
2021/5/19,5172.272,6584.3869,6488.9489,3114.724,3105.0305
2021/5/20,5186.412,6548.7111,6482.8358,3143.6158,3123.5458
2021/5/21,5134.1483,6527.864,6480.3741,3113.2585,3104.1267
2021/5/24,5155.5875,6544.1218,6537.8571,3139.6858,3132.4737
2021/5/25,5318.478,6619.6707,6615.7141,3227.3554,3197.4163
2021/5/26,5320.5927,6628.2065,6644.751,3196.8478,3184.7553
2021/5/27,5338.2329,6685.4054,6705.0451,3226.1082,3223.0568
2021/5/28,5321.0886,6668.1696,6694.3457,3232.2912,3226.1333
2021/5/31,5331.5696,6728.9906,6814.3631,3309.069,3298.4809
2021/6/1,5341.6798,6739.7624,6854.7336,3300.1588,3304.8343
2021/6/2,5289.9736,6681.4285,6759.459,3243.0218,3248.8083
2021/6/3,5255.2855,6667.7264,6754.0697,3201.7845,3222.2672
2021/6/4,5282.2772,6693.0574,6785.8035,3242.6121,3257.0664
2021/6/7,5277.6271,6721.5019,6861.8502,3228.2435,3269.1639
2021/6/8,5232.1165,6684.5626,6809.8642,3208.5718,3259.7305
2021/6/9,5236.4493,6692.9049,6823.4073,3207.6258,3264.5497
2021/6/10,5271.4661,6765.6436,6898.2061,3285.5095,3332.96
2021/6/11,5224.703,6725.9152,6852.9728,3298.4968,3339.9979
2021/6/15,5166.5597,6663.6623,6815.1187,3262.1879,3321.2965
2021/6/16,5080.4909,6566.286,6673.2446,3125.7015,3222.4864
2021/6/17,5101.8924,6616.174,6787.6684,3188.5926,3284.8081
2021/6/18,5102.4657,6657.7635,6863.7156,3239.2267,3335.8583
2021/6/21,5090.3854,6707.1762,6968.2963,3270.5769,3384.0276
2021/6/22,5122.1583,6739.7939,7000.2518,3281.9923,3396.1596
2021/6/23,5147.3938,6789.9464,7046.1745,3318.9462,3433.616
2021/6/24,5155.9738,6754.8657,6974.642,3279.1588,3393.9316
2021/6/25,5239.9684,6813.4138,7000.4297,3347.6994,3430.9174
2021/6/28,5251.7604,6828.5162,7063.4706,3412.8633,3490.8385
2021/6/29,5190.5445,6765.4201,7004.3036,3406.2379,3478.2459
2021/6/30,5224.041,6808.1831,7083.6997,3477.1779,3550.5074
2021/7/1,5229.6642,6716.6658,6969.5316,3455.3587,3503.3209
2021/7/2,5081.1172,6658.0451,6908.9318,3333.8973,3429.9615
2021/7/5,5085.7924,6711.0136,7006.6997,3352.1166,3475.223
2021/7/6,5083.1043,6709.4983,6979.0624,3291.9878,3434.8506
2021/7/7,5140.4899,6764.1319,7089.6646,3409.5893,3531.4097
2021/7/8,5088.2566,6748.654,7099.4105,3432.957,3555.5286
2021/7/9,5069.4361,6804.5389,7142.8994,3409.3093,3540.3479
2021/7/12,5132.7088,6904.3818,7284.2346,3534.763,3651.1683
2021/7/13,5142.0991,6961.8475,7331.7263,3514.9772,3644.3324
2021/7/14,5083.0849,6898.7502,7243.8162,3488.627,3605.5699
2021/7/15,5151.4626,6932.406,7241.6231,3537.3914,3624.6172
2021/7/16,5094.7727,6925.1232,7228.3631,3432.6472,3551.3026
2021/7/19,5113.4945,6889.3375,7205.2678,3449.5263,3555.7074
2021/7/20,5108.9941,6901.1318,7253.2763,3463.7913,3578.4119
2021/7/21,5144.0428,6984.5418,7398.8084,3560.0455,3677.3219
2021/7/22,5151.7517,7026.5482,7446.4812,3544.4355,3688.5596
2021/7/23,5089.2282,6985.7499,7379.7905,3469.873,3623.8889
2021/7/26,4925.299,6868.2074,7286.1475,3371.2278,3548.9248
2021/7/27,4751.313,6719.2557,7093.8696,3232.8387,3427.9246
2021/7/28,4760.4826,6621.9845,6945.5087,3284.9198,3419.5753
2021/7/29,4850.2746,6758.8869,7207.4826,3459.7214,3600.8785
2021/7/30,4811.1695,6767.316,7262.383,3440.1817,3612.2959
2021/8/2,4933.736,6872.0004,7402.3541,3493.3591,3673.8599
2021/8/3,4934.4583,6816.0107,7308.9553,3477.2287,3637.3211
2021/8/4,4978.8479,6931.3365,7478.2072,3563.1267,3733.5559
2021/8/5,4948.6703,6911.8292,7447.9394,3532.5003,3697.9991
2021/8/6,4921.5647,6938.8679,7482.1737,3490.9015,3673.9102
2021/8/9,4985.5627,6979.5256,7507.0824,3456.7468,3648.3703
2021/8/10,5043.148,7019.2284,7549.552,3468.6696,3666.0199
2021/8/11,5015.3406,7073.5219,7605.9175,3437.0582,3670.5825
2021/8/12,4973.3509,7095.2024,7657.5268,3386.4321,3649.5487
2021/8/13,4945.9829,7088.8876,7641.9169,3345.1262,3615.8606
2021/8/16,4941.0676,7052.4876,7568.1374,3301.3907,3576.0977
2021/8/17,4837.4034,6894.4042,7360.033,3224.1529,3479.2073
2021/8/18,4894.2384,6941.008,7405.4856,3248.3732,3508.182
2021/8/19,4862.1394,6947.0564,7468.7727,3278.3568,3530.1702
2021/8/20,4769.2678,6920.0248,7467.3611,3192.9003,3473.8646
2021/8/23,4835.8782,7024.5647,7652.5587,3293.7697,3589.0084
2021/8/24,4888.3902,7090.7817,7715.0732,3330.5802,3611.5963
2021/8/25,4898.1572,7153.0043,7769.6268,3348.6624,3625.3724
2021/8/26,4801.6094,7118.8442,7669.5282,3264.45,3552.4812
2021/8/27,4827.0433,7180.1088,7680.0781,3257.0715,3535.6307
2021/8/30,4813.2703,7226.8823,7727.7454,3271.8026,3548.0161
2021/8/31,4805.6099,7255.3418,7728.4217,3214.1169,3495.5993
2021/9/1,4869.4587,7193.1,7606.8742,3186.8498,3456.7664
2021/9/2,4869.4113,7307.0084,7690.8589,3138.8034,3447.1187
2021/9/3,4843.0624,7278.6809,7630.8413,3102.1449,3426.6091
2021/9/6,4933.7262,7355.4013,7735.0996,3228.0878,3526.1367
2021/9/7,4992.8294,7498.9255,7878.3488,3251.4866,3554.2212
2021/9/8,4972.1324,7544.0411,7894.2516,3219.9467,3539.1165
2021/9/9,4970.0133,7617.4505,7900.2375,3221.9407,3525.0548
2021/9/10,5013.5219,7607.6749,7932.6512,3232.0104,3535.3908
2021/9/13,4991.6598,7648.7481,7947.4812,3194.2747,3510.7586
2021/9/14,4917.1617,7556.6157,7916.896,3236.5471,3546.8422
2021/9/15,4867.3187,7592.3059,7972.2325,3200.3995,3536.1903
2021/9/16,4807.6978,7446.9353,7754.9469,3128.8448,3449.6357
2021/9/17,4855.9402,7395.5645,7730.2239,3193.261,3485.1278
2021/9/22,4821.7675,7453.6247,7769.0601,3164.328,3467.9742
2021/9/23,4853.1957,7502.8391,7806.8018,3182.4669,3486.802
2021/9/24,4849.4277,7380.3843,7695.6176,3207.8166,3476.8278
2021/9/27,4877.3698,7170.5899,7467.8178,3231.5824,3444.6562
2021/9/28,4883.828,7198.8966,7468.7328,3211.454,3431.1614
2021/9/29,4833.9281,7010.2192,7199.1794,3175.1521,3352.9178
2021/9/30,4866.3826,7103.6076,7405.4623,3244.6455,3445.9153
2021/10/8,4929.9409,7091.3356,7425.6688,3243.2037,3459.0328
2021/10/11,4936.1918,7090.4673,7384.8436,3196.1887,3421.1189
2021/10/12,4883.8369,6952.1903,7208.473,3138.2627,3349.742
2021/10/13,4940.1089,6981.5947,7289.3627,3210.1586,3410.3787
2021/10/14,4913.6123,7008.3326,7342.2544,3215.7355,3425.8761
2021/10/15,4932.1084,7024.1596,7350.4129,3276.3209,3461.6775
2021/10/18,4874.7753,7068.1048,7429.6256,3276.4839,3482.215
2021/10/19,4922.7232,7120.3794,7504.0545,3297.2933,3501.7655
